p,proj_class,j5,b_p,abs_a_p,a_p_exact,Re_a_p,Im_a_p,chi_p_exact,Re_chi,Im_chi,provenance
2,5A,1,-1,1/phi,-zeta10^1*1/phi,-0.500000000000000,-0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,FE-resolved
3,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
5,5A,1,1,1/phi,+zeta10^1*1/phi,0.500000000000000,0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,construction
7,5A,2,1,1/phi,+zeta10^2*1/phi,0.190983005625053,0.587785252292473,zeta5^2,-0.809016994374947,0.587785252292473,construction
11,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
13,5B,0,-1,phi,-zeta10^0*phi,-1.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
17,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
19,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
23,3A,0,-1,1,-zeta10^0,-1.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
29,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
31,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
37,5B,3,-1,phi,-zeta10^3*phi,0.500000000000000,-1.538841768587627,zeta5^3,-0.809016994374948,-0.587785252292473,construction
41,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
43,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction-embedded
47,5A,4,-1,1/phi,-zeta10^4*1/phi,0.500000000000000,-0.363271264002681,zeta5^4,0.309016994374947,-0.951056516295154,construction
53,3A,1,1,1,+zeta10^1,0.809016994374947,0.587785252292473,zeta5^1,0.309016994374947,0.951056516295154,construction
59,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
61,5B,1,1,phi,+zeta10^1*phi,1.309016994374947,0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
67,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
71,5A,3,-1,1/phi,-zeta10^3*1/phi,0.190983005625053,-0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
73,5B,4,-1,phi,-zeta10^4*phi,1.309016994374948,-0.951056516295154,zeta5^4,0.309016994374947,-0.951056516295154,construction
79,3A,4,-1,1,-zeta10^4,0.809016994374948,-0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
83,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
89,5B,0,1,phi,+zeta10^0*phi,1.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
97,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
101,3A,3,1,1,+zeta10^3,-0.309016994374947,0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
103,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
107,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
109,3A,0,1,1,+zeta10^0,1.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
113,5B,0,-1,phi,-zeta10^0*phi,-1.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
127,5B,1,-1,phi,-zeta10^1*phi,-1.309016994374947,-0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
131,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
137,5A,0,1,1/phi,+zeta10^0*1/phi,0.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
139,5A,1,1,1/phi,+zeta10^1*1/phi,0.500000000000000,0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,construction
149,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
151,5A,1,-1,1/phi,-zeta10^1*1/phi,-0.500000000000000,-0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,construction
157,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
163,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
167,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
173,5A,1,-1,1/phi,-zeta10^1*1/phi,-0.500000000000000,-0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,construction
179,3A,2,-1,1,-zeta10^2,-0.309016994374947,-0.951056516295154,zeta5^2,-0.809016994374947,0.587785252292473,construction
181,5A,3,1,1/phi,+zeta10^3*1/phi,-0.190983005625053,0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
191,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
193,5B,4,1,phi,+zeta10^4*phi,-1.309016994374948,0.951056516295154,zeta5^4,0.309016994374947,-0.951056516295154,construction
197,5B,3,-1,phi,-zeta10^3*phi,0.500000000000000,-1.538841768587627,zeta5^3,-0.809016994374948,-0.587785252292473,construction
199,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
211,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
223,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
227,5A,4,-1,1/phi,-zeta10^4*1/phi,0.500000000000000,-0.363271264002681,zeta5^4,0.309016994374947,-0.951056516295154,construction
229,5B,4,1,phi,+zeta10^4*phi,-1.309016994374948,0.951056516295154,zeta5^4,0.309016994374947,-0.951056516295154,construction
233,5A,4,1,1/phi,+zeta10^4*1/phi,-0.500000000000000,0.363271264002681,zeta5^4,0.309016994374947,-0.951056516295154,construction
239,5B,1,1,phi,+zeta10^1*phi,1.309016994374947,0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
241,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
251,5A,3,-1,1/phi,-zeta10^3*1/phi,0.190983005625053,-0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
257,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
263,5B,0,-1,phi,-zeta10^0*phi,-1.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
269,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
271,5B,1,1,phi,+zeta10^1*phi,1.309016994374947,0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
277,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
281,5B,4,-1,phi,-zeta10^4*phi,1.309016994374948,-0.951056516295154,zeta5^4,0.309016994374947,-0.951056516295154,construction
283,5A,4,1,1/phi,+zeta10^4*1/phi,-0.500000000000000,0.363271264002681,zeta5^4,0.309016994374947,-0.951056516295154,construction
293,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
307,5A,1,1,1/phi,+zeta10^1*1/phi,0.500000000000000,0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,construction
311,3A,1,1,1,+zeta10^1,0.809016994374947,0.587785252292473,zeta5^1,0.309016994374947,0.951056516295154,construction
313,5B,1,-1,phi,-zeta10^1*phi,-1.309016994374947,-0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
317,3A,2,1,1,+zeta10^2,0.309016994374947,0.951056516295154,zeta5^2,-0.809016994374947,0.587785252292473,construction
331,3A,0,-1,1,-zeta10^0,-1.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
337,3A,4,-1,1,-zeta10^4,0.809016994374948,-0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
347,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
349,5B,0,-1,phi,-zeta10^0*phi,-1.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
353,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
359,3A,1,-1,1,-zeta10^1,-0.809016994374947,-0.587785252292473,zeta5^1,0.309016994374947,0.951056516295154,construction
367,3A,2,-1,1,-zeta10^2,-0.309016994374947,-0.951056516295154,zeta5^2,-0.809016994374947,0.587785252292473,construction
373,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
379,3A,2,1,1,+zeta10^2,0.309016994374947,0.951056516295154,zeta5^2,-0.809016994374947,0.587785252292473,construction
383,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
389,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
397,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
401,3A,3,1,1,+zeta10^3,-0.309016994374947,0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
409,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
419,5A,0,-1,1/phi,-zeta10^0*1/phi,-0.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
421,3A,2,-1,1,-zeta10^2,-0.309016994374947,-0.951056516295154,zeta5^2,-0.809016994374947,0.587785252292473,construction
431,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
433,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
439,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
443,5A,3,-1,1/phi,-zeta10^3*1/phi,0.190983005625053,-0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
449,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
457,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
461,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
463,3A,0,1,1,+zeta10^0,1.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
467,5B,3,1,phi,+zeta10^3*phi,-0.500000000000000,1.538841768587627,zeta5^3,-0.809016994374948,-0.587785252292473,construction
479,3A,1,-1,1,-zeta10^1,-0.809016994374947,-0.587785252292473,zeta5^1,0.309016994374947,0.951056516295154,construction
487,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
491,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
499,5B,1,1,phi,+zeta10^1*phi,1.309016994374947,0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
503,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
509,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
521,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
523,5B,2,1,phi,+zeta10^2*phi,0.500000000000000,1.538841768587627,zeta5^2,-0.809016994374947,0.587785252292473,construction
541,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
547,5A,2,1,1/phi,+zeta10^2*1/phi,0.190983005625053,0.587785252292473,zeta5^2,-0.809016994374947,0.587785252292473,construction
557,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
563,3A,4,-1,1,-zeta10^4,0.809016994374948,-0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
569,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
571,3A,1,1,1,+zeta10^1,0.809016994374947,0.587785252292473,zeta5^1,0.309016994374947,0.951056516295154,construction
577,5A,3,-1,1/phi,-zeta10^3*1/phi,0.190983005625053,-0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
587,5A,4,-1,1/phi,-zeta10^4*1/phi,0.500000000000000,-0.363271264002681,zeta5^4,0.309016994374947,-0.951056516295154,construction
593,3A,1,-1,1,-zeta10^1,-0.809016994374947,-0.587785252292473,zeta5^1,0.309016994374947,0.951056516295154,construction
599,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
601,5B,3,-1,phi,-zeta10^3*phi,0.500000000000000,-1.538841768587627,zeta5^3,-0.809016994374948,-0.587785252292473,construction
607,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
613,5B,4,-1,phi,-zeta10^4*phi,1.309016994374948,-0.951056516295154,zeta5^4,0.309016994374947,-0.951056516295154,construction
617,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
619,5B,2,1,phi,+zeta10^2*phi,0.500000000000000,1.538841768587627,zeta5^2,-0.809016994374947,0.587785252292473,construction
631,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
641,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
643,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
647,5A,2,-1,1/phi,-zeta10^2*1/phi,-0.190983005625053,-0.587785252292473,zeta5^2,-0.809016994374947,0.587785252292473,construction
653,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
659,3A,3,1,1,+zeta10^3,-0.309016994374947,0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
661,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
673,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
677,5A,2,1,1/phi,+zeta10^2*1/phi,0.190983005625053,0.587785252292473,zeta5^2,-0.809016994374947,0.587785252292473,construction
683,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
691,5B,0,-1,phi,-zeta10^0*phi,-1.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
701,5B,2,-1,phi,-zeta10^2*phi,-0.500000000000000,-1.538841768587627,zeta5^2,-0.809016994374947,0.587785252292473,construction
709,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
719,5A,1,1,1/phi,+zeta10^1*1/phi,0.500000000000000,0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,construction
727,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
733,3A,0,1,1,+zeta10^0,1.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
739,5A,3,-1,1/phi,-zeta10^3*1/phi,0.190983005625053,-0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
743,5A,3,-1,1/phi,-zeta10^3*1/phi,0.190983005625053,-0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
751,1A,3,1,2,+zeta10^3*2,-0.618033988749895,1.902113032590307,zeta5^3,-0.809016994374948,-0.587785252292473,construction
757,3A,4,-1,1,-zeta10^4,0.809016994374948,-0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
761,5B,1,-1,phi,-zeta10^1*phi,-1.309016994374947,-0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
769,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
773,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
787,3A,3,1,1,+zeta10^3,-0.309016994374947,0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
797,5B,1,1,phi,+zeta10^1*phi,1.309016994374947,0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
809,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
811,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
821,5A,0,1,1/phi,+zeta10^0*1/phi,0.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
823,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
827,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
829,2A,4,0,0,0,0.000000000000000,0.000000000000000,zeta5^4,0.309016994374947,-0.951056516295154,2A-trivial
839,5A,4,1,1/phi,+zeta10^4*1/phi,-0.500000000000000,0.363271264002681,zeta5^4,0.309016994374947,-0.951056516295154,construction
853,5B,0,-1,phi,-zeta10^0*phi,-1.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
857,3A,2,-1,1,-zeta10^2,-0.309016994374947,-0.951056516295154,zeta5^2,-0.809016994374947,0.587785252292473,construction
859,5A,4,1,1/phi,+zeta10^4*1/phi,-0.500000000000000,0.363271264002681,zeta5^4,0.309016994374947,-0.951056516295154,construction
863,5B,0,1,phi,+zeta10^0*phi,1.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
877,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
881,5B,1,1,phi,+zeta10^1*phi,1.309016994374947,0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
883,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
887,3A,1,-1,1,-zeta10^1,-0.809016994374947,-0.587785252292473,zeta5^1,0.309016994374947,0.951056516295154,construction
907,5A,2,-1,1/phi,-zeta10^2*1/phi,-0.190983005625053,-0.587785252292473,zeta5^2,-0.809016994374947,0.587785252292473,construction
911,5B,4,1,phi,+zeta10^4*phi,-1.309016994374948,0.951056516295154,zeta5^4,0.309016994374947,-0.951056516295154,construction
919,5B,0,1,phi,+zeta10^0*phi,1.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
929,5A,3,-1,1/phi,-zeta10^3*1/phi,0.190983005625053,-0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
937,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
941,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
947,3A,3,1,1,+zeta10^3,-0.309016994374947,0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
953,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
967,3A,0,-1,1,-zeta10^0,-1.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
971,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
977,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
983,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
991,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
997,3A,1,1,1,+zeta10^1,0.809016994374947,0.587785252292473,zeta5^1,0.309016994374947,0.951056516295154,construction
1009,5A,1,1,1/phi,+zeta10^1*1/phi,0.500000000000000,0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,construction
1013,3A,0,1,1,+zeta10^0,1.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
1019,3A,3,1,1,+zeta10^3,-0.309016994374947,0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1021,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1031,1A,3,-1,2,-zeta10^3*2,0.618033988749895,-1.902113032590307,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1033,5B,4,-1,phi,-zeta10^4*phi,1.309016994374948,-0.951056516295154,zeta5^4,0.309016994374947,-0.951056516295154,construction
1039,5A,2,1,1/phi,+zeta10^2*1/phi,0.190983005625053,0.587785252292473,zeta5^2,-0.809016994374947,0.587785252292473,construction
1049,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
1051,5A,2,-1,1/phi,-zeta10^2*1/phi,-0.190983005625053,-0.587785252292473,zeta5^2,-0.809016994374947,0.587785252292473,construction
1061,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
1063,3A,3,-1,1,-zeta10^3,0.309016994374947,-0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1069,5B,2,-1,phi,-zeta10^2*phi,-0.500000000000000,-1.538841768587627,zeta5^2,-0.809016994374947,0.587785252292473,construction
1087,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
1091,2A,3,0,0,0,0.000000000000000,0.000000000000000,zeta5^3,-0.809016994374948,-0.587785252292473,2A-trivial
1093,5A,1,-1,1/phi,-zeta10^1*1/phi,-0.500000000000000,-0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,construction
1097,5A,0,-1,1/phi,-zeta10^0*1/phi,-0.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
1103,5A,0,1,1/phi,+zeta10^0*1/phi,0.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
1109,3A,4,1,1,+zeta10^4,-0.809016994374948,0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
1117,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
1123,5A,0,1,1/phi,+zeta10^0*1/phi,0.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
1129,5A,0,-1,1/phi,-zeta10^0*1/phi,-0.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
1151,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
1153,5A,1,1,1/phi,+zeta10^1*1/phi,0.500000000000000,0.363271264002680,zeta5^1,0.309016994374947,0.951056516295154,construction
1163,5B,3,1,phi,+zeta10^3*phi,-0.500000000000000,1.538841768587627,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1171,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
1181,3A,0,1,1,+zeta10^0,1.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
1187,5B,3,-1,phi,-zeta10^3*phi,0.500000000000000,-1.538841768587627,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1193,5B,4,-1,phi,-zeta10^4*phi,1.309016994374948,-0.951056516295154,zeta5^4,0.309016994374947,-0.951056516295154,construction
1201,3A,2,-1,1,-zeta10^2,-0.309016994374947,-0.951056516295154,zeta5^2,-0.809016994374947,0.587785252292473,construction
1213,3A,2,1,1,+zeta10^2,0.309016994374947,0.951056516295154,zeta5^2,-0.809016994374947,0.587785252292473,construction
1217,2A,0,0,0,0,0.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,2A-trivial
1223,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
1229,5B,1,1,phi,+zeta10^1*phi,1.309016994374947,0.951056516295154,zeta5^1,0.309016994374947,0.951056516295154,construction
1231,3A,4,-1,1,-zeta10^4,0.809016994374948,-0.587785252292473,zeta5^4,0.309016994374947,-0.951056516295154,construction
1237,3A,3,1,1,+zeta10^3,-0.309016994374947,0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1249,3A,0,-1,1,-zeta10^0,-1.000000000000000,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
1259,3A,1,-1,1,-zeta10^1,-0.809016994374947,-0.587785252292473,zeta5^1,0.309016994374947,0.951056516295154,construction
1277,5A,4,-1,1/phi,-zeta10^4*1/phi,0.500000000000000,-0.363271264002681,zeta5^4,0.309016994374947,-0.951056516295154,construction
1279,5A,3,1,1/phi,+zeta10^3*1/phi,-0.190983005625053,0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1283,2A,2,0,0,0,0.000000000000000,0.000000000000000,zeta5^2,-0.809016994374947,0.587785252292473,2A-trivial
1289,5A,3,-1,1/phi,-zeta10^3*1/phi,0.190983005625053,-0.587785252292473,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1291,5B,4,-1,phi,-zeta10^4*phi,1.309016994374948,-0.951056516295154,zeta5^4,0.309016994374947,-0.951056516295154,construction
1297,3A,3,1,1,+zeta10^3,-0.309016994374947,0.951056516295154,zeta5^3,-0.809016994374948,-0.587785252292473,construction
1301,5A,4,-1,1/phi,-zeta10^4*1/phi,0.500000000000000,-0.363271264002681,zeta5^4,0.309016994374947,-0.951056516295154,construction
1303,2A,1,0,0,0,0.000000000000000,0.000000000000000,zeta5^1,0.309016994374947,0.951056516295154,2A-trivial
1307,5A,0,1,1/phi,+zeta10^0*1/phi,0.618033988749895,0.000000000000000,zeta5^0,1.000000000000000,0.000000000000000,construction
